cow_id,date,milk_yield_liters,milk_conductivity_ms_cm,cow_activity,environment_temperature_c,milk_temperature_c,humidity_percent,previous_mastitis,days_since_last_mastitis,mastitis_today
COW_247,2026-02-03,25.28,4.93,264.3,26.1,38.45,62.7,0,999,0
COW_247,2026-02-04,26.39,4.93,307.7,20.0,38.4,58.7,0,999,0
COW_247,2026-02-05,25.88,4.65,334.4,25.6,38.5,69.4,0,999,0
COW_247,2026-02-06,25.34,4.91,300.9,23.8,38.57,58.5,0,999,0
COW_247,2026-02-07,26.88,4.9,317.6,20.9,38.62,67.6,0,999,0
COW_247,2026-02-08,25.9,4.41,320.4,24.5,38.22,60.1,0,999,0
COW_247,2026-02-09,24.17,4.85,312.1,22.4,38.5,63.7,0,999,0
COW_247,2026-02-10,27.72,4.95,313.3,24.7,38.5,56.9,0,999,0
COW_247,2026-02-11,24.32,4.58,298.8,20.9,38.35,55.7,0,999,0
COW_247,2026-02-12,24.11,4.76,316.7,22.1,38.44,56.9,0,999,0
COW_247,2026-02-13,24.63,4.59,279.7,26.1,38.5,57.2,0,999,0
COW_247,2026-02-14,25.62,4.66,276.7,20.2,38.42,54.0,0,999,0
COW_247,2026-02-15,25.76,4.61,288.1,22.2,38.58,51.1,0,999,0
COW_247,2026-02-16,25.21,4.58,317.6,22.2,38.21,52.7,0,999,0
COW_247,2026-02-17,25.32,5.03,311.2,24.4,38.41,58.2,0,999,0
COW_247,2026-02-18,24.78,4.72,332.8,26.1,38.37,56.4,0,999,0
COW_247,2026-02-19,24.95,4.22,340.7,15.4,38.35,62.9,0,999,0
COW_247,2026-02-20,25.73,5.47,297.0,22.4,38.25,59.4,0,999,0
COW_247,2026-02-21,25.88,4.98,340.9,19.1,38.4,56.3,0,999,0
COW_247,2026-02-22,25.73,5.08,287.7,21.2,38.23,55.3,0,999,0
COW_247,2026-02-23,24.79,4.92,305.0,17.1,38.45,67.1,0,999,1
COW_247,2026-02-24,21.85,5.64,263.9,22.0,38.59,57.5,1,1,1
COW_247,2026-02-25,20.13,6.12,289.9,22.7,38.7,58.2,1,1,1
COW_247,2026-02-26,21.67,5.63,265.8,18.4,38.44,60.4,1,1,1
COW_247,2026-02-27,24.38,4.69,302.3,21.1,38.66,52.7,1,1,1
COW_247,2026-02-28,26.57,4.5,344.9,20.7,38.46,54.2,1,1,0
COW_247,2026-03-01,23.97,4.37,296.3,19.3,38.37,57.5,1,2,0
COW_248,2026-01-01,22.16,4.65,237.7,22.4,38.23,81.6,0,999,0
COW_248,2026-01-02,20.73,4.87,259.6,23.1,38.2,76.7,0,999,0
COW_248,2026-01-03,23.22,4.79,228.0,16.8,38.41,70.9,0,999,0
COW_248,2026-01-04,22.42,4.86,246.4,21.7,38.08,75.1,0,999,0
COW_248,2026-01-05,21.65,4.6,267.7,19.5,38.23,72.6,0,999,0
COW_248,2026-01-06,21.8,4.66,247.5,18.7,38.02,76.2,0,999,0
COW_248,2026-01-07,22.28,4.65,233.6,17.7,38.4,75.6,0,999,0
COW_248,2026-01-08,22.36,4.42,264.4,23.1,37.99,65.8,0,999,0
COW_248,2026-01-09,20.52,4.96,245.2,17.3,38.1,76.9,0,999,0
COW_248,2026-01-10,21.87,4.64,248.8,23.4,38.27,72.0,0,999,0
COW_248,2026-01-11,23.26,5.02,242.5,16.9,38.23,79.5,0,999,0
COW_248,2026-01-12,19.45,5.36,250.7,19.6,38.56,72.0,0,999,0
COW_248,2026-01-13,21.91,4.94,217.8,22.1,38.09,70.5,0,999,0
COW_248,2026-01-14,21.55,4.69,277.6,19.9,38.21,69.5,0,999,0
COW_248,2026-01-15,21.34,5.04,239.3,25.6,38.32,77.2,0,999,0
COW_248,2026-01-16,19.67,5.49,247.2,23.3,38.3,63.5,0,999,0
COW_248,2026-01-17,20.56,5.3,216.7,23.5,38.19,74.0,0,999,0
COW_248,2026-01-18,21.05,5.09,218.1,20.0,38.25,72.5,0,999,1
COW_248,2026-01-19,19.04,5.16,254.9,24.9,38.35,73.4,1,1,1
COW_248,2026-01-20,17.14,5.38,208.1,21.6,38.51,70.7,1,1,1
COW_248,2026-01-21,18.93,6.37,180.5,24.6,38.4,70.5,1,1,1
COW_248,2026-01-22,18.78,5.13,202.0,25.8,38.45,71.4,1,1,1
COW_248,2026-01-23,22.88,5.42,218.9,24.9,38.32,72.7,1,1,1
COW_248,2026-01-24,21.39,4.99,244.2,21.4,38.12,69.1,1,1,0
COW_248,2026-01-25,23.76,4.72,236.1,23.0,38.39,72.6,1,2,0
COW_248,2026-01-26,21.79,4.93,273.9,24.7,38.26,67.2,1,3,0
COW_248,2026-01-27,20.37,5.14,202.6,21.3,38.5,61.1,1,4,0
COW_248,2026-01-28,16.63,5.99,218.3,24.5,38.3,64.1,1,5,1
COW_248,2026-01-29,15.76,7.14,218.3,25.3,38.95,59.9,1,1,1
COW_248,2026-01-30,12.3,8.33,167.1,27.2,39.2,68.6,1,1,1
COW_248,2026-01-31,11.31,8.72,144.4,24.2,39.23,72.2,1,1,1
COW_248,2026-02-01,11.58,7.88,122.5,25.9,39.22,63.0,1,1,1
COW_248,2026-02-02,15.26,9.23,192.1,24.1,39.3,56.6,1,1,1
COW_248,2026-02-03,15.51,6.14,199.6,26.1,38.75,62.7,1,1,1
COW_248,2026-02-04,17.05,5.99,175.9,20.0,38.45,58.7,1,1,1
COW_248,2026-02-05,20.41,5.03,223.5,25.6,38.2,69.4,1,1,0
COW_248,2026-02-06,21.03,4.93,250.1,23.8,38.15,58.5,1,2,0
COW_248,2026-02-07,22.21,4.42,232.2,20.9,38.15,67.6,1,3,0
COW_248,2026-02-08,23.34,5.27,207.9,24.5,38.3,60.1,1,4,0
COW_248,2026-02-09,21.86,5.03,228.0,22.4,38.52,63.7,1,5,0
COW_248,2026-02-10,20.81,4.85,285.3,24.7,38.22,56.9,1,6,0
COW_248,2026-02-11,20.88,5.16,239.9,20.9,38.19,55.7,1,7,0
COW_248,2026-02-12,19.94,4.48,249.9,22.1,38.12,56.9,1,8,0
COW_248,2026-02-13,20.05,4.62,236.3,26.1,38.27,57.2,1,9,0
COW_248,2026-02-14,21.63,5.02,224.8,20.2,38.07,54.0,1,10,0
COW_248,2026-02-15,20.29,4.59,233.7,22.2,38.02,51.1,1,11,0
COW_248,2026-02-16,23.68,4.88,231.7,22.2,38.14,52.7,1,12,0
COW_248,2026-02-17,21.5,4.77,233.9,24.4,38.36,58.2,1,13,0
COW_248,2026-02-18,21.62,4.81,273.2,26.1,38.54,56.4,1,14,0
COW_248,2026-02-19,21.65,4.95,216.5,15.4,38.19,62.9,1,15,0
COW_248,2026-02-20,22.85,4.11,217.5,22.4,38.46,59.4,1,16,0
COW_248,2026-02-21,20.51,4.99,252.5,19.1,38.25,56.3,1,17,0
COW_248,2026-02-22,22.4,5.12,244.7,21.2,38.14,55.3,1,18,0
COW_248,2026-02-23,20.27,4.53,236.8,17.1,38.1,67.1,1,19,0
COW_248,2026-02-24,21.91,4.89,221.6,22.0,38.07,57.5,1,20,0
COW_248,2026-02-25,21.92,4.18,247.1,22.7,38.13,58.2,1,21,0
COW_248,2026-02-26,21.53,5.12,236.8,18.4,38.17,60.4,1,22,0
COW_248,2026-02-27,20.23,4.88,211.1,21.1,38.13,52.7,1,23,0
COW_248,2026-02-28,21.14,4.92,266.1,20.7,38.06,54.2,1,24,0
COW_248,2026-03-01,21.68,5.28,240.6,19.3,38.27,57.5,1,25,0
COW_249,2026-01-01,27.17,5.37,291.9,22.4,38.52,81.6,0,999,0
COW_249,2026-01-02,27.91,4.84,319.5,23.1,38.45,76.7,0,999,0
COW_249,2026-01-03,27.63,4.51,303.5,16.8,38.18,70.9,0,999,0
COW_249,2026-01-04,28.64,5.87,309.9,21.7,38.61,75.1,0,999,0
COW_249,2026-01-05,26.66,5.79,310.4,19.5,38.34,72.6,0,999,0
COW_249,2026-01-06,29.72,5.85,311.6,18.7,38.33,76.2,0,999,0
COW_249,2026-01-07,27.15,4.97,289.1,17.7,38.31,75.6,0,999,0
COW_249,2026-01-08,29.45,5.28,310.4,23.1,38.24,65.8,0,999,0
COW_249,2026-01-09,29.22,4.95,343.9,17.3,38.51,76.9,0,999,0
COW_249,2026-01-10,27.6,5.53,306.6,23.4,38.38,72.0,0,999,0
COW_249,2026-01-11,28.49,5.57,299.6,16.9,38.71,79.5,0,999,0
COW_249,2026-01-12,27.1,5.34,273.6,19.6,38.4,72.0,0,999,0
COW_249,2026-01-13,30.16,5.59,324.5,22.1,38.41,70.5,0,999,0
COW_249,2026-01-14,27.97,5.9,331.2,19.9,38.37,69.5,0,999,0
COW_249,2026-01-15,27.64,5.64,297.8,25.6,38.49,77.2,0,999,0
COW_249,2026-01-16,27.11,5.39,317.1,23.3,38.42,63.5,0,999,0
COW_249,2026-01-17,28.54,5.7,318.2,23.5,38.49,74.0,0,999,0
COW_249,2026-01-18,28.45,5.77,279.8,20.0,38.32,72.5,0,999,0
COW_249,2026-01-19,26.92,5.02,301.8,24.9,38.49,73.4,0,999,0
COW_249,2026-01-20,27.35,5.3,325.2,21.6,38.46,70.7,0,999,0
COW_249,2026-01-21,27.11,5.2,296.8,24.6,38.72,70.5,0,999,0
COW_249,2026-01-22,26.35,5.53,272.5,25.8,38.42,71.4,0,999,0
COW_249,2026-01-23,25.47,5.2,316.7,24.9,38.36,72.7,0,999,0
COW_249,2026-01-24,26.15,5.69,318.4,21.4,38.42,69.1,0,999,0
COW_249,2026-01-25,25.27,5.53,325.4,23.0,38.37,72.6,0,999,0
COW_249,2026-01-26,25.52,5.36,326.4,24.7,38.5,67.2,0,999,0
COW_249,2026-01-27,27.09,5.47,328.4,21.3,38.34,61.1,0,999,0
COW_249,2026-01-28,28.41,5.3,322.3,24.5,38.45,64.1,0,999,0
COW_249,2026-01-29,26.4,4.53,299.2,25.3,38.48,59.9,0,999,0
COW_249,2026-01-30,28.49,4.91,295.0,27.2,38.36,68.6,0,999,0
COW_249,2026-01-31,25.62,5.76,311.6,24.2,38.67,72.2,0,999,0
COW_249,2026-02-01,26.67,5.63,284.7,25.9,38.61,63.0,0,999,0
COW_249,2026-02-02,26.27,5.21,306.8,24.1,38.52,56.6,0,999,0
COW_249,2026-02-03,28.44,5.61,319.4,26.1,38.56,62.7,0,999,0
COW_249,2026-02-04,27.33,5.61,301.3,20.0,38.37,58.7,0,999,0
COW_249,2026-02-05,27.27,5.1,320.1,25.6,38.57,69.4,0,999,0
COW_249,2026-02-06,27.78,4.9,328.3,23.8,38.39,58.5,0,999,0
COW_249,2026-02-07,28.23,5.58,334.2,20.9,38.42,67.6,0,999,0
COW_249,2026-02-08,27.81,6.0,298.7,24.5,38.62,60.1,0,999,0
COW_249,2026-02-09,28.27,5.84,281.9,22.4,38.32,63.7,0,999,0
COW_249,2026-02-10,26.46,4.98,326.2,24.7,38.46,56.9,0,999,0
COW_249,2026-02-11,25.67,4.8,308.0,20.9,38.43,55.7,0,999,0
COW_249,2026-02-12,25.63,5.15,353.1,22.1,38.45,56.9,0,999,0
COW_249,2026-02-13,26.45,5.55,305.8,26.1,38.41,57.2,0,999,0
COW_249,2026-02-14,26.76,5.08,314.9,20.2,38.41,54.0,0,999,0
COW_249,2026-02-15,26.89,5.64,314.6,22.2,38.29,51.1,0,999,0
COW_249,2026-02-16,27.3,5.5,320.1,22.2,38.29,52.7,0,999,0
COW_249,2026-02-17,26.41,5.16,327.5,24.4,38.39,58.2,0,999,0
COW_249,2026-02-18,26.15,5.72,284.8,26.1,38.44,56.4,0,999,0
COW_249,2026-02-19,25.79,5.5,306.3,15.4,38.45,62.9,0,999,0
COW_249,2026-02-20,26.66,5.93,303.6,22.4,38.5,59.4,0,999,0
COW_249,2026-02-21,27.36,5.24,312.7,19.1,38.66,56.3,0,999,0
COW_249,2026-02-22,27.8,5.18,325.9,21.2,38.18,55.3,0,999,0
COW_249,2026-02-23,30.65,5.57,292.8,17.1,38.32,67.1,0,999,0
COW_249,2026-02-24,27.83,4.76,330.2,22.0,38.52,57.5,0,999,0
COW_249,2026-02-25,28.44,5.24,361.4,22.7,38.32,58.2,0,999,0
COW_249,2026-02-26,26.9,4.93,311.1,18.4,38.34,60.4,0,999,0
COW_249,2026-02-27,27.93,5.96,326.3,21.1,38.35,52.7,0,999,0
COW_249,2026-02-28,27.43,5.2,324.0,20.7,38.28,54.2,0,999,0
COW_249,2026-03-01,29.53,5.51,277.1,19.3,38.38,57.5,0,999,0
COW_250,2026-01-01,20.55,4.91,365.0,22.4,38.09,81.6,0,999,0
COW_250,2026-01-02,24.65,5.57,369.4,23.1,38.29,76.7,0,999,0
COW_250,2026-01-03,23.08,4.87,365.2,16.8,38.47,70.9,0,999,0
COW_250,2026-01-04,23.44,4.9,385.3,21.7,38.33,75.1,0,999,0
COW_250,2026-01-05,23.24,4.63,378.0,19.5,38.39,72.6,0,999,0
COW_250,2026-01-06,22.29,5.23,381.5,18.7,38.4,76.2,0,999,0
COW_250,2026-01-07,22.81,4.62,380.2,17.7,38.38,75.6,0,999,0
COW_250,2026-01-08,25.42,4.49,376.0,23.1,38.4,65.8,0,999,0
COW_250,2026-01-09,23.95,4.53,386.5,17.3,38.13,76.9,0,999,0
COW_250,2026-01-10,21.51,5.4,357.5,23.4,38.45,72.0,0,999,0
COW_250,2026-01-11,23.37,5.3,365.2,16.9,38.25,79.5,0,999,0
COW_250,2026-01-12,23.72,5.38,393.8,19.6,38.22,72.0,0,999,0
COW_250,2026-01-13,25.52,4.53,369.1,22.1,38.44,70.5,0,999,0
COW_250,2026-01-14,23.59,5.47,371.6,19.9,38.41,69.5,0,999,0
COW_250,2026-01-15,21.84,4.6,364.0,25.6,38.24,77.2,0,999,0
COW_250,2026-01-16,21.81,4.85,375.7,23.3,38.34,63.5,0,999,0
COW_250,2026-01-17,23.98,4.87,347.8,23.5,38.28,74.0,0,999,0
COW_250,2026-01-18,23.88,5.0,349.4,20.0,38.17,72.5,0,999,0
COW_250,2026-01-19,22.56,5.17,366.6,24.9,38.42,73.4,0,999,0
COW_250,2026-01-20,24.21,5.12,380.7,21.6,38.08,70.7,0,999,0
COW_250,2026-01-21,21.84,5.04,358.5,24.6,38.34,70.5,0,999,0
COW_250,2026-01-22,24.61,4.54,378.0,25.8,38.54,71.4,0,999,0
COW_250,2026-01-23,20.79,4.65,358.5,24.9,38.41,72.7,0,999,0
COW_250,2026-01-24,22.75,5.11,352.8,21.4,38.25,69.1,0,999,0
COW_250,2026-01-25,22.51,4.91,376.4,23.0,38.24,72.6,0,999,0
COW_250,2026-01-26,23.18,4.98,335.0,24.7,38.38,67.2,0,999,0
COW_250,2026-01-27,23.19,5.71,377.0,21.3,38.28,61.1,0,999,0
COW_250,2026-01-28,24.71,4.72,358.3,24.5,38.31,64.1,0,999,0
COW_250,2026-01-29,23.74,5.61,378.3,25.3,38.33,59.9,0,999,0
COW_250,2026-01-30,22.47,4.29,343.7,27.2,38.4,68.6,0,999,0
COW_250,2026-01-31,22.19,4.92,362.6,24.2,38.25,72.2,0,999,0
COW_250,2026-02-01,21.55,4.67,411.0,25.9,38.33,63.0,0,999,0
COW_250,2026-02-02,22.74,4.89,389.2,24.1,38.38,56.6,0,999,0
COW_250,2026-02-03,22.88,4.85,366.3,26.1,38.16,62.7,0,999,0
COW_250,2026-02-04,22.39,5.54,399.1,20.0,38.18,58.7,0,999,0
COW_250,2026-02-05,21.92,5.58,352.8,25.6,38.19,69.4,0,999,0
COW_250,2026-02-06,22.13,4.86,382.7,23.8,38.21,58.5,0,999,0
COW_250,2026-02-07,24.06,4.69,369.5,20.9,38.48,67.6,0,999,0
COW_250,2026-02-08,25.27,5.16,378.5,24.5,38.16,60.1,0,999,0
COW_250,2026-02-09,25.0,4.95,375.7,22.4,38.3,63.7,0,999,0
COW_250,2026-02-10,22.95,4.07,359.4,24.7,38.32,56.9,0,999,0
COW_250,2026-02-11,22.12,4.81,353.6,20.9,38.28,55.7,0,999,0
COW_250,2026-02-12,22.76,4.95,406.5,22.1,38.38,56.9,0,999,0
COW_250,2026-02-13,22.61,5.42,359.2,26.1,38.46,57.2,0,999,0
COW_250,2026-02-14,24.12,4.25,373.2,20.2,38.25,54.0,0,999,0
COW_250,2026-02-15,23.79,4.85,364.2,22.2,38.14,51.1,0,999,0
COW_250,2026-02-16,24.11,4.72,352.3,22.2,38.25,52.7,0,999,0
COW_250,2026-02-17,22.74,4.94,341.5,24.4,38.38,58.2,0,999,0
COW_250,2026-02-18,18.92,5.17,333.8,26.1,38.8,56.4,0,999,1
COW_250,2026-02-19,16.19,6.53,310.5,15.4,39.11,62.9,1,1,1
COW_250,2026-02-20,13.23,6.45,296.0,22.4,38.95,59.4,1,1,1
COW_250,2026-02-21,19.54,4.7,339.8,19.1,38.56,56.3,1,1,1
COW_250,2026-02-22,23.04,4.66,376.7,21.2,38.34,55.3,1,1,0
COW_250,2026-02-23,22.54,4.94,376.7,17.1,38.23,67.1,1,2,0
COW_250,2026-02-24,23.49,4.46,349.5,22.0,38.28,57.5,1,3,0
COW_250,2026-02-25,24.3,4.89,368.9,22.7,38.13,58.2,1,4,0
COW_250,2026-02-26,24.2,5.18,346.6,18.4,38.43,60.4,1,5,0
COW_250,2026-02-27,22.21,4.93,402.1,21.1,38.14,52.7,1,6,0
COW_250,2026-02-28,23.04,4.62,340.5,20.7,38.23,54.2,1,7,0
COW_250,2026-03-01,21.45,4.91,394.8,19.3,38.29,57.5,1,8,0
COW_251,2026-01-01,25.57,4.11,324.0,22.4,38.33,81.6,0,999,0
COW_251,2026-01-02,27.71,3.67,294.7,23.1,38.25,76.7,0,999,0
COW_251,2026-01-03,29.94,3.74,329.9,16.8,38.09,70.9,0,999,0
COW_251,2026-01-04,26.59,4.49,331.8,21.7,38.22,75.1,0,999,0
COW_251,2026-01-05,26.48,4.37,316.2,19.5,38.18,72.6,0,999,0
COW_251,2026-01-06,25.95,4.86,346.8,18.7,38.24,76.2,0,999,0
COW_251,2026-01-07,27.35,4.97,320.7,17.7,38.11,75.6,0,999,0
COW_251,2026-01-08,29.45,4.55,317.9,23.1,38.31,65.8,0,999,0
COW_251,2026-01-09,27.79,4.24,324.1,17.3,38.21,76.9,0,999,0
COW_251,2026-01-10,27.84,4.72,306.0,23.4,38.31,72.0,0,999,0
COW_251,2026-01-11,26.47,4.56,316.5,16.9,38.11,79.5,0,999,0
COW_251,2026-01-12,29.51,4.28,279.2,19.6,38.29,72.0,0,999,0
COW_251,2026-01-13,26.6,5.02,310.7,22.1,38.18,70.5,0,999,0
COW_251,2026-01-14,30.34,4.5,316.4,19.9,38.31,69.5,0,999,0
COW_251,2026-01-15,27.28,4.46,308.2,25.6,38.15,77.2,0,999,0
COW_251,2026-01-16,26.53,4.81,332.4,23.3,38.13,63.5,0,999,0
COW_251,2026-01-17,28.47,4.81,308.3,23.5,38.29,74.0,0,999,0
COW_251,2026-01-18,28.68,4.63,314.7,20.0,38.08,72.5,0,999,0
COW_251,2026-01-19,26.67,4.53,291.4,24.9,38.12,73.4,0,999,0
COW_251,2026-01-20,27.95,4.36,281.6,21.6,38.13,70.7,0,999,0
COW_251,2026-01-21,26.57,4.59,321.2,24.6,38.31,70.5,0,999,0
COW_251,2026-01-22,26.75,4.47,292.8,25.8,38.2,71.4,0,999,0
COW_251,2026-01-23,26.06,4.74,355.4,24.9,38.29,72.7,0,999,0
COW_251,2026-01-24,28.49,4.81,288.6,21.4,38.19,69.1,0,999,0
COW_251,2026-01-25,25.74,4.01,333.1,23.0,38.38,72.6,0,999,0
COW_251,2026-01-26,23.09,4.33,318.2,24.7,38.19,67.2,0,999,0
COW_251,2026-01-27,27.33,4.6,321.6,21.3,38.28,61.1,0,999,0
COW_251,2026-01-28,27.79,4.44,332.7,24.5,38.02,64.1,0,999,0
COW_251,2026-01-29,28.29,4.5,300.3,25.3,38.11,59.9,0,999,0
COW_251,2026-01-30,28.41,4.45,294.4,27.2,38.17,68.6,0,999,0
COW_251,2026-01-31,26.54,4.99,329.9,24.2,38.27,72.2,0,999,0
COW_251,2026-02-01,26.4,4.16,359.7,25.9,38.24,63.0,0,999,0
COW_251,2026-02-02,25.93,4.7,339.8,24.1,38.27,56.6,0,999,0
COW_251,2026-02-03,23.07,4.8,266.9,26.1,38.61,62.7,0,999,1
COW_251,2026-02-04,20.04,6.22,230.4,20.0,38.66,58.7,1,1,1
COW_251,2026-02-05,16.42,6.95,187.0,25.6,39.26,69.4,1,1,1
COW_251,2026-02-06,14.08,7.77,152.6,23.8,39.24,58.5,1,1,1
COW_251,2026-02-07,15.74,7.27,186.1,20.9,39.05,67.6,1,1,1
COW_251,2026-02-08,20.51,6.0,264.6,24.5,38.87,60.1,1,1,1
COW_251,2026-02-09,21.89,5.82,250.4,22.4,38.64,63.7,1,1,1
COW_251,2026-02-10,27.62,4.33,326.7,24.7,38.24,56.9,1,1,0
COW_251,2026-02-11,27.07,4.3,315.8,20.9,37.98,55.7,1,2,0
COW_251,2026-02-12,24.57,4.73,316.4,22.1,38.15,56.9,1,3,0
COW_251,2026-02-13,27.59,4.53,324.7,26.1,38.36,57.2,1,4,0
COW_251,2026-02-14,24.68,3.57,316.5,20.2,38.2,54.0,1,5,0
COW_251,2026-02-15,26.95,4.25,298.3,22.2,38.17,51.1,1,6,0
COW_251,2026-02-16,26.54,4.82,318.3,22.2,38.18,52.7,1,7,0
COW_251,2026-02-17,28.32,4.76,317.0,24.4,38.12,58.2,1,8,0
COW_251,2026-02-18,28.15,4.76,307.3,26.1,38.3,56.4,1,9,0
COW_251,2026-02-19,25.67,3.8,328.1,15.4,38.13,62.9,1,10,0
COW_251,2026-02-20,25.36,4.78,297.7,22.4,38.2,59.4,1,11,0
COW_251,2026-02-21,23.97,4.66,326.2,19.1,38.16,56.3,1,12,0
COW_251,2026-02-22,26.65,5.28,310.1,21.2,38.37,55.3,1,13,1
COW_251,2026-02-23,23.28,5.86,277.3,17.1,38.44,67.1,1,1,1
COW_251,2026-02-24,23.75,6.16,300.8,22.0,38.27,57.5,1,1,1
COW_251,2026-02-25,27.42,5.46,305.0,22.7,38.33,58.2,1,1,1
COW_251,2026-02-26,27.81,5.11,294.0,18.4,38.19,60.4,1,1,0
COW_251,2026-02-27,26.42,5.05,323.4,21.1,38.09,52.7,1,2,0
COW_251,2026-02-28,28.2,4.48,328.9,20.7,37.89,54.2,1,3,0
COW_251,2026-03-01,27.35,4.33,357.8,19.3,37.96,57.5,1,4,0
COW_252,2026-01-01,29.93,5.41,275.6,22.4,38.1,81.6,0,999,0
COW_252,2026-01-02,29.5,4.89,285.2,23.1,38.1,76.7,0,999,0
COW_252,2026-01-03,30.01,5.52,293.6,16.8,37.96,70.9,0,999,0
COW_252,2026-01-04,29.55,5.39,287.6,21.7,38.09,75.1,0,999,0
COW_252,2026-01-05,27.76,5.21,295.8,19.5,37.91,72.6,0,999,0
COW_252,2026-01-06,29.23,5.87,290.7,18.7,38.16,76.2,0,999,0
COW_252,2026-01-07,28.71,5.55,262.3,17.7,38.06,75.6,0,999,0
COW_252,2026-01-08,27.9,5.94,257.0,23.1,38.2,65.8,0,999,0
COW_252,2026-01-09,24.94,6.29,255.6,17.3,38.39,76.9,0,999,1
COW_252,2026-01-10,22.35,7.52,211.4,23.4,38.82,72.0,1,1,1
COW_252,2026-01-11,16.5,8.82,201.4,16.9,38.96,79.5,1,1,1
COW_252,2026-01-12,12.75,9.04,164.0,19.6,39.2,72.0,1,1,1
COW_252,2026-01-13,12.93,9.42,166.2,22.1,39.37,70.5,1,1,1
COW_252,2026-01-14,16.8,9.02,174.6,19.9,38.94,69.5,1,1,1
COW_252,2026-01-15,21.76,7.96,245.7,25.6,38.9,77.2,1,1,1
COW_252,2026-01-16,22.91,6.03,276.5,23.3,38.69,63.5,1,1,1
COW_252,2026-01-17,30.92,5.51,281.8,23.5,38.2,74.0,1,1,0
COW_252,2026-01-18,29.4,5.57,293.5,20.0,38.22,72.5,1,2,0
COW_252,2026-01-19,28.23,5.72,267.5,24.9,38.42,73.4,1,3,0
COW_252,2026-01-20,29.25,5.1,303.4,21.6,38.18,70.7,1,4,0
COW_252,2026-01-21,27.64,5.27,282.8,24.6,38.06,70.5,1,5,0
COW_252,2026-01-22,29.21,4.84,293.7,25.8,38.16,71.4,1,6,0
COW_252,2026-01-23,28.52,4.97,287.4,24.9,38.18,72.7,1,7,0
COW_252,2026-01-24,29.66,5.04,264.2,21.4,38.17,69.1,1,8,0
COW_252,2026-01-25,30.54,6.15,306.1,23.0,38.33,72.6,1,9,0
COW_252,2026-01-26,28.36,5.58,283.1,24.7,38.3,67.2,1,10,0
COW_252,2026-01-27,29.05,6.09,285.1,21.3,38.24,61.1,1,11,0
COW_252,2026-01-28,28.15,5.54,263.5,24.5,38.22,64.1,1,12,0
COW_252,2026-01-29,29.08,5.88,322.5,25.3,38.08,59.9,1,13,0
COW_252,2026-01-30,29.42,5.25,290.0,27.2,38.06,68.6,1,14,0
COW_252,2026-01-31,27.7,5.7,266.1,24.2,38.1,72.2,1,15,0
COW_252,2026-02-01,28.67,5.11,270.8,25.9,38.12,63.0,1,16,0
COW_252,2026-02-02,29.14,5.71,297.6,24.1,37.98,56.6,1,17,0
COW_252,2026-02-03,31.16,5.4,307.6,26.1,38.13,62.7,1,18,0
COW_252,2026-02-04,32.44,5.31,276.4,20.0,38.15,58.7,1,19,0
COW_252,2026-02-05,31.17,5.57,275.5,25.6,38.02,69.4,1,20,0
COW_252,2026-02-06,29.0,5.24,307.9,23.8,38.08,58.5,1,21,0
COW_252,2026-02-07,32.07,5.39,290.7,20.9,38.17,67.6,1,22,0
COW_252,2026-02-08,29.97,4.64,283.5,24.5,38.17,60.1,1,23,0
COW_252,2026-02-09,31.2,5.89,285.6,22.4,38.17,63.7,1,24,0
COW_252,2026-02-10,29.99,5.55,307.8,24.7,38.17,56.9,1,25,0
COW_252,2026-02-11,29.52,5.49,297.3,20.9,38.05,55.7,1,26,0
COW_252,2026-02-12,29.64,5.27,293.5,22.1,38.07,56.9,1,27,0
COW_252,2026-02-13,30.73,5.06,281.9,26.1,38.08,57.2,1,28,0
COW_252,2026-02-14,29.51,5.69,283.4,20.2,38.04,54.0,1,29,0
COW_252,2026-02-15,27.38,4.71,276.4,22.2,38.19,51.1,1,30,0
COW_252,2026-02-16,27.75,5.36,265.9,22.2,38.12,52.7,1,31,0
COW_252,2026-02-17,30.1,4.91,273.5,24.4,38.13,58.2,1,32,0
COW_252,2026-02-18,31.04,5.59,295.8,26.1,38.27,56.4,1,33,0
COW_252,2026-02-19,30.27,4.88,239.7,15.4,37.97,62.9,1,34,0
COW_252,2026-02-20,28.96,5.59,289.0,22.4,38.02,59.4,1,35,0
COW_252,2026-02-21,29.92,4.64,294.6,19.1,38.06,56.3,1,36,0
COW_252,2026-02-22,32.18,5.1,258.7,21.2,38.28,55.3,1,37,0
COW_252,2026-02-23,28.01,5.42,286.3,17.1,38.22,67.1,1,38,0
COW_252,2026-02-24,28.79,5.35,298.9,22.0,37.95,57.5,1,39,0
COW_252,2026-02-25,30.38,5.68,296.8,22.7,38.18,58.2,1,40,0
COW_252,2026-02-26,28.78,5.19,289.8,18.4,38.12,60.4,1,41,0
COW_252,2026-02-27,28.97,5.73,300.8,21.1,38.25,52.7,1,42,0
COW_252,2026-02-28,32.43,6.06,279.6,20.7,38.12,54.2,1,43,0
COW_252,2026-03-01,28.67,5.9,282.2,19.3,38.11,57.5,1,44,0
COW_253,2026-01-01,31.46,5.49,341.8,22.4,38.84,81.6,0,999,0
COW_253,2026-01-02,33.68,5.31,389.9,23.1,38.62,76.7,0,999,0
COW_253,2026-01-03,33.14,5.92,348.1,16.8,38.69,70.9,0,999,0
COW_253,2026-01-04,32.49,6.11,398.5,21.7,38.82,75.1,0,999,0
